step,loss,moving_average_200
4812,0.0366,0.0272315
4813,0.0172,0.027243
4814,0.0362,0.0272895
4815,0.0326,0.02734
4816,0.0219,0.027347
4817,0.0196,0.0273035
4818,0.0215,0.02729
4819,0.0252,0.027271
4820,0.0677,0.0275365
4821,0.0289,0.0275915
4822,0.0151,0.027521
4823,0.0222,0.0275425
4824,0.0199,0.0275545
4825,0.0294,0.027615
4826,0.0168,0.0275705
4827,0.0448,0.027589
4828,0.0419,0.027547
4829,0.0207,0.027563
4830,0.0301,0.0275935
4831,0.0378,0.027728
4832,0.0216,0.027641
4833,0.0517,0.0277195
4834,0.0238,0.027521
4835,0.038,0.0275115
4836,0.0428,0.027653
4837,0.0381,0.027571
4838,0.0348,0.027624
4839,0.0219,0.0276725
4840,0.0195,0.0274415
4841,0.0263,0.027463
4842,0.0215,0.0273625
4843,0.052,0.027422
4844,0.0365,0.027425
4845,0.0132,0.027356
4846,0.018,0.027356
4847,0.0434,0.0274365
4848,0.0296,0.0273375
4849,0.0182,0.027363
4850,0.0349,0.027364
4851,0.013,0.027351
4852,0.0322,0.027459
4853,0.033,0.027483
4854,0.0253,0.02742
4855,0.0373,0.027483
4856,0.025,0.027351
4857,0.0195,0.027324
4858,0.0178,0.0272125
4859,0.0339,0.027247
4860,0.0353,0.0272945
4861,0.0161,0.0272495
4862,0.0283,0.027199
4863,0.0136,0.0270075
4864,0.0276,0.026998
4865,0.0519,0.027041
4866,0.0356,0.0269995
4867,0.0124,0.026724
4868,0.0287,0.026724
4869,0.0517,0.026847
4870,0.0158,0.026782
4871,0.0331,0.0268115
4872,0.0154,0.0268475
4873,0.0276,0.0269025
4874,0.0314,0.026934
4875,0.0139,0.0269185
4876,0.0103,0.0268845
4877,0.0234,0.026578
4878,0.0311,0.026622
4879,0.0595,0.0268535
4880,0.0125,0.02681
4881,0.0258,0.0268915
4882,0.0254,0.0269095
4883,0.03,0.0268415
4884,0.0219,0.026836
4885,0.0311,0.0267745
4886,0.0159,0.0268035
4887,0.0347,0.026898
4888,0.0066,0.0268785
4889,0.0499,0.0270635
4890,0.0182,0.02706
4891,0.0604,0.027227
4892,0.0312,0.0272935
4893,0.0793,0.027609
4894,0.0171,0.0275345
4895,0.0367,0.027637
4896,0.0229,0.027651
4897,0.0338,0.027766
4898,0.0218,0.0277925
4899,0.0114,0.027699
4900,0.0231,0.0277805
4901,0.0273,0.0278755
4902,0.0114,0.027812
4903,0.0196,0.0278045
4904,0.0331,0.027908
4905,0.0209,0.0278965
4906,0.0354,0.028016
4907,0.0382,0.028052
4908,0.0266,0.0278955
4909,0.0596,0.0281205
4910,0.0255,0.028149
4911,0.0209,0.0278835
4912,0.0094,0.02774
4913,0.0203,0.027786
4914,0.0469,0.027921
4915,0.0332,0.027862
4916,0.0554,0.028027
4917,0.0515,0.0281945
4918,0.0382,0.0282805
4919,0.0139,0.0282065
4920,0.0481,0.0281835
4921,0.0185,0.02819
4922,0.0149,0.0281235
4923,0.0652,0.0283725
4924,0.0138,0.028276
4925,0.0182,0.0281595
4926,0.0147,0.0279775
4927,0.054,0.028111
4928,0.0113,0.028077
4929,0.0486,0.0282735
4930,0.0225,0.028244
4931,0.0191,0.0282615
4932,0.0261,0.028117
4933,0.0427,0.0281565
4934,0.0182,0.028193
4935,0.0128,0.0281325
4936,0.0128,0.0279775
4937,0.0265,0.028049
4938,0.0209,0.028032
4939,0.0337,0.0280995
4940,0.0381,0.028214
4941,0.0157,0.0282495
4942,0.0282,0.0283155
4943,0.0372,0.028306
4944,0.0291,0.028343
4945,0.0156,0.0281535
4946,0.0315,0.0282225
4947,0.0261,0.028246
4948,0.0158,0.0282305
4949,0.0338,0.028287
4950,0.0209,0.0283175
4951,0.0317,0.0284295
4952,0.0195,0.028371
4953,0.0242,0.0281975
4954,0.0133,0.0281165
4955,0.0368,0.0282315
4956,0.0172,0.0281195
4957,0.0184,0.0281145
4958,0.0318,0.0280905
4959,0.0257,0.0280285
4960,0.0341,0.027943
4961,0.016,0.027914
4962,0.022,0.0279355
4963,0.0407,0.0280595
4964,0.0282,0.0280955
4965,0.0377,0.0281725
4966,0.0198,0.0281005
4967,0.0272,0.0281565
4968,0.0344,0.028268
4969,0.03,0.0283
4970,0.0351,0.028427
4971,0.0077,0.028351
4972,0.0294,0.028307
4973,0.0205,0.028301
4974,0.0115,0.0281635
4975,0.0246,0.0280685
4976,0.045,0.028126
4977,0.0159,0.02814
4978,0.0079,0.027957
4979,0.0521,0.0281205
4980,0.0228,0.0281445
4981,0.0107,0.028112
4982,0.0334,0.028222
4983,0.056,0.0283315
4984,0.0214,0.0281975
4985,0.0159,0.0280465
4986,0.0221,0.027969
4987,0.0253,0.0280485
4988,0.0652,0.028269
4989,0.0401,0.0283685
4990,0.0226,0.028425
4991,0.053,0.028532
4992,0.0163,0.028438
4993,0.03,0.0285255
4994,0.0104,0.028428
4995,0.032,0.028407
4996,0.023,0.0284725
4997,0.033,0.0284965
4998,0.0232,0.028393
4999,0.0094,0.028365
5000,0.0284,0.0283225
5001,0.0175,0.0283315
5002,0.0198,0.0282745
5003,0.0393,0.0282585
5004,0.0622,0.028513
5005,0.0209,0.0284505
5006,0.0229,0.0284665
5007,0.007,0.028439
5008,0.032,0.0283625
5009,0.0457,0.0283315
5010,0.0089,0.028282
5011,0.0221,0.0282705
5012,0.0345,0.02826
5013,0.0169,0.0282585
5014,0.0145,0.02815
5015,0.0409,0.0281915
5016,0.0086,0.028125
5017,0.0206,0.02813
5018,0.0187,0.028116
5019,0.032,0.02815
5020,0.0203,0.027913
5021,0.0445,0.027991
5022,0.0164,0.0279975
5023,0.0358,0.0280655
5024,0.0163,0.0280475
5025,0.0293,0.028047
5026,0.0087,0.0280065
5027,0.0186,0.0278755
5028,0.0129,0.0277305
5029,0.0238,0.027746
5030,0.0322,0.0277565
5031,0.0288,0.0277115
5032,0.0255,0.027731
5033,0.0157,0.027551
5034,0.0553,0.0277085
5035,0.0252,0.0276445
5036,0.014,0.0275005
5037,0.0217,0.0274185
5038,0.0335,0.027412
5039,0.0352,0.0274785
5040,0.026,0.027511
5041,0.0463,0.027611
5042,0.0235,0.027621
5043,0.0277,0.0274995
5044,0.0179,0.0274065
5045,0.036,0.0275205
5046,0.0179,0.02752
5047,0.0281,0.0274435
5048,0.0243,0.027417
5049,0.0332,0.027492
5050,0.0292,0.0274635
5051,0.0257,0.027527
5052,0.0279,0.0275055
5053,0.0275,0.027478
5054,0.0205,0.027454
5055,0.0321,0.027428
5056,0.046,0.027533
5057,0.0319,0.027595
5058,0.0275,0.0276435
5059,0.0546,0.027747
5060,0.0149,0.027645
5061,0.0179,0.027654
5062,0.0268,0.0276465
5063,0.0226,0.0276915
5064,0.0104,0.0276055
5065,0.0227,0.0274595
5066,0.0213,0.027388
5067,0.021,0.027431
5068,0.0308,0.0274415
5069,0.0263,0.0273145
5070,0.0373,0.027422
5071,0.0139,0.027326
5072,0.0242,0.02737
5073,0.0469,0.0274665
5074,0.0393,0.027506
5075,0.0363,0.027618
5076,0.0219,0.027676
5077,0.0267,0.0276925
5078,0.0154,0.027614
5079,0.0262,0.0274475
5080,0.0128,0.027449
5081,0.0473,0.0275565
5082,0.029,0.0275745
5083,0.0228,0.0275385
5084,0.0463,0.0276605
5085,0.0172,0.027591
5086,0.0248,0.0276355
5087,0.0225,0.0275745
5088,0.0156,0.0276195
5089,0.009,0.027415
5090,0.0613,0.0276305
5091,0.0161,0.027409
5092,0.0363,0.0274345
5093,0.058,0.027328
5094,0.0256,0.0273705
5095,0.0189,0.0272815
5096,0.0192,0.027263
5097,0.0287,0.0272375
5098,0.0243,0.02725
5099,0.0144,0.027265
5100,0.019,0.0272445
5101,0.0068,0.027142
5102,0.0366,0.027268
5103,0.0167,0.0272535
5104,0.0145,0.0271605
5105,0.0196,0.027154
5106,0.0102,0.027028
5107,0.0221,0.0269475
5108,0.0167,0.026898
5109,0.0427,0.0268135
5110,0.0161,0.0267665
5111,0.019,0.026757
5112,0.0118,0.026769
5113,0.0053,0.026694
5114,0.0161,0.02654
5115,0.024,0.026494
5116,0.0336,0.026385
5117,0.0209,0.026232
5118,0.0199,0.0261405
5119,0.0236,0.026189
5120,0.0246,0.0260715
5121,0.0401,0.0261795
5122,0.0347,0.0262785
5123,0.0271,0.026088
5124,0.012,0.026079
5125,0.0078,0.026027
5126,0.0562,0.0262345
5127,0.0503,0.026216
5128,0.0382,0.0263505
5129,0.0225,0.02622
5130,0.0115,0.026165
5131,0.0143,0.026141
5132,0.0698,0.0263595
5133,0.0084,0.026188
5134,0.0122,0.026158
5135,0.0686,0.026437
5136,0.0187,0.0264665
5137,0.0459,0.0265635
5138,0.0139,0.0265285
5139,0.0195,0.0264575
5140,0.0213,0.0263735
5141,0.0285,0.0264375
5142,0.0297,0.026445
5143,0.0209,0.0263635
5144,0.0124,0.02628
5145,0.0211,0.0263075
5146,0.0253,0.0262765
5147,0.0257,0.0262745
5148,0.0143,0.026267
5149,0.0231,0.0262135
5150,0.0613,0.0264155
5151,0.0206,0.02636
5152,0.0254,0.0263895
5153,0.0284,0.0264105
5154,0.0139,0.0264135
5155,0.016,0.0263095
5156,0.0122,0.0262845
5157,0.0247,0.026316
5158,0.0169,0.0262415
5159,0.0412,0.026319
5160,0.042,0.0263585
5161,0.0277,0.026417
5162,0.023,0.026422
5163,0.0482,0.0264595
5164,0.0096,0.0263665
5165,0.008,0.026218
5166,0.022,0.026229
5167,0.0177,0.0261815
5168,0.053,0.0262745
5169,0.0366,0.0263075
5170,0.0147,0.0262055
5171,0.0305,0.0263195
5172,0.016,0.0262525
5173,0.0213,0.0262565
5174,0.0329,0.0263635
5175,0.0165,0.026323
5176,0.0326,0.026261
5177,0.0158,0.0262605
5178,0.0288,0.026365
5179,0.022,0.0262145
5180,0.0346,0.0262735
5181,0.0272,0.026356
5182,0.0371,0.0263745
5183,0.0202,0.0261955
5184,0.0403,0.02629
5185,0.0311,0.026366
5186,0.0274,0.0263925
5187,0.028,0.026406
5188,0.0359,0.0262595
5189,0.017,0.026144
5190,0.0149,0.0261055
5191,0.0194,0.0259375
5192,0.023,0.025971
5193,0.0155,0.0258985
5194,0.0418,0.0260555
5195,0.0374,0.0260825
5196,0.0109,0.026022
5197,0.0264,0.025989
5198,0.0601,0.0261735
5199,0.0256,0.0262545
5200,0.0637,0.026431
5201,0.0412,0.0265495
5202,0.022,0.0265605
5203,0.0204,0.026466
5204,0.0118,0.026214
5205,0.0351,0.026285
5206,0.0215,0.026278
5207,0.0163,0.0263245
5208,0.0194,0.0262615
5209,0.0229,0.0261475
5210,0.0385,0.0262955
5211,0.011,0.02624
5212,0.0107,0.026121
5213,0.019,0.0261315
5214,0.0081,0.0260995
5215,0.0577,0.0261835
5216,0.0464,0.0263725
5217,0.0473,0.026506
5218,0.0212,0.0265185
5219,0.0225,0.026471
5220,0.0377,0.026558
5221,0.0417,0.026544
5222,0.0233,0.0265785
5223,0.0488,0.0266435
5224,0.0184,0.026654
5225,0.0327,0.026671
5226,0.0271,0.026763
5227,0.0106,0.026723
5228,0.035,0.0268335
5229,0.0187,0.026808
5230,0.0431,0.0268625
5231,0.0442,0.0269395
5232,0.0318,0.026971
5233,0.0329,0.027057
5234,0.0487,0.027024
5235,0.0143,0.0269695
5236,0.0375,0.027087
5237,0.013,0.0270435
5238,0.0304,0.027028
5239,0.0149,0.0269265
5240,0.0146,0.0268695
5241,0.0326,0.026801
5242,0.0247,0.026807
5243,0.0264,0.0268005
5244,0.0149,0.0267855
5245,0.0096,0.0266535
5246,0.0224,0.026676
5247,0.0217,0.026644
5248,0.0156,0.0266005
5249,0.027,0.0265695
5250,0.0149,0.026498
5251,0.0295,0.026517
5252,0.0207,0.026481
5253,0.0201,0.026444
5254,0.0149,0.026416
5255,0.0183,0.026347
5256,0.0219,0.0262265
5257,0.0296,0.026215
5258,0.0183,0.026169
5259,0.0269,0.0260305
5260,0.042,0.026166
5261,0.0347,0.02625
5262,0.0136,0.026184
5263,0.0315,0.0262285
5264,0.0174,0.0262635
5265,0.0219,0.0262595
5266,0.0151,0.0262285
5267,0.0203,0.026225
5268,0.0329,0.0262355
5269,0.0333,0.0262705
5270,0.0191,0.0261795
5271,0.0079,0.0261495
5272,0.0182,0.0261195
5273,0.0226,0.025998
5274,0.0258,0.0259305
5275,0.0243,0.0258705
5276,0.0056,0.025789
5277,0.0295,0.025803
5278,0.0174,0.025813
5279,0.0538,0.025951
5280,0.0217,0.0259955
5281,0.0155,0.0258365
5282,0.0266,0.0258245
5283,0.025,0.0258355
5284,0.0254,0.025731
5285,0.017,0.02573
5286,0.0285,0.0257485
5287,0.0296,0.025784
5288,0.0168,0.02579
5289,0.0453,0.0259715
5290,0.0153,0.0257415
5291,0.0166,0.025744
5292,0.0578,0.0258515
5293,0.0217,0.02567
5294,0.0212,0.025648
5295,0.0471,0.025789
5296,0.0521,0.0259535
5297,0.0121,0.0258705
5298,0.0231,0.0258645
5299,0.0271,0.025928
5300,0.0248,0.025957
5301,0.01,0.025973
5302,0.0123,0.0258515
5303,0.0584,0.02606
5304,0.0164,0.0260695
5305,0.0188,0.0260655
5306,0.0223,0.026126
5307,0.0406,0.0262185
5308,0.0445,0.0263575
5309,0.0342,0.026315
5310,0.0116,0.0262925
5311,0.0311,0.026353
5312,0.0388,0.026488
5313,0.0213,0.026568
5314,0.0299,0.026637
5315,0.0238,0.026636
5316,0.025,0.026593
5317,0.0363,0.02667
5318,0.0242,0.0266915
5319,0.0086,0.0266165
5320,0.049,0.0267385
5321,0.0144,0.02661
5322,0.0193,0.026533
5323,0.0429,0.026612
5324,0.0325,0.0267145
5325,0.0652,0.0270015
5326,0.0207,0.026824
5327,0.0389,0.026767
5328,0.029,0.026721
5329,0.0546,0.0268815
5330,0.0224,0.026936
5331,0.0266,0.0269975
5332,0.0416,0.0268565
5333,0.0365,0.026997
5334,0.0472,0.027172
5335,0.0528,0.027093
5336,0.0201,0.0271
5337,0.0163,0.026952
5338,0.0312,0.0270385
5339,0.0451,0.0271665
5340,0.0228,0.027174
5341,0.0467,0.027265
5342,0.03,0.0272665
5343,0.0289,0.0273065
5344,0.0386,0.0274375
5345,0.0203,0.0274335
5346,0.0356,0.027485
5347,0.0201,0.027457
5348,0.0067,0.027419
5349,0.0089,0.027348
5350,0.0327,0.027205
5351,0.0185,0.0271945
5352,0.0155,0.027145
5353,0.0362,0.027184
5354,0.0294,0.0272615
5355,0.0596,0.0274795
5356,0.0182,0.0275095
5357,0.0309,0.0275405
5358,0.0612,0.027762
5359,0.0427,0.0277695
5360,0.0301,0.02771
5361,0.0304,0.0277235
5362,0.0137,0.027677
5363,0.0539,0.0277055
5364,0.0144,0.0277295
5365,0.0271,0.027825
5366,0.0323,0.0278765
5367,0.0101,0.0278385
5368,0.0177,0.027662
5369,0.0467,0.0277125
5370,0.0243,0.0277605
5371,0.0476,0.027846
5372,0.0334,0.027933
5373,0.0273,0.027963
5374,0.0128,0.0278625
5375,0.024,0.0279
5376,0.0157,0.0278155
5377,0.0292,0.0278825
5378,0.0242,0.0278595
5379,0.0105,0.027802
5380,0.0155,0.0277065
5381,0.0323,0.027732
5382,0.0419,0.027756
5383,0.0125,0.0277175
5384,0.013,0.027581
5385,0.0453,0.027652
5386,0.0336,0.027683
5387,0.0497,0.0277915
5388,0.0291,0.0277575
5389,0.0117,0.027731
5390,0.01,0.0277065
5391,0.0151,0.027685
5392,0.0184,0.027662
5393,0.0136,0.0276525
5394,0.0251,0.027569
5395,0.0094,0.027429
5396,0.0244,0.0274965
5397,0.0159,0.027444
5398,0.0296,0.0272915
5399,0.0207,0.027267
5400,0.0204,0.0270505
5401,0.0312,0.0270005
5402,0.023,0.0270055
5403,0.0327,0.027067
5404,0.0319,0.0271675
5405,0.0319,0.0271515
5406,0.0515,0.0273015
5407,0.0335,0.0273875
5408,0.0147,0.027364
5409,0.0142,0.0273205
5410,0.0223,0.0272395
5411,0.0243,0.027306
5412,0.0464,0.0274845
5413,0.0276,0.0275275
5414,0.0212,0.027593
5415,0.0229,0.027419
5416,0.0197,0.0272855
5417,0.0104,0.027101
5418,0.0155,0.0270725
5419,0.0511,0.0272155
5420,0.0219,0.0271365
5421,0.0146,0.027001
5422,0.0285,0.027027
5423,0.0134,0.02685
5424,0.0298,0.026907
5425,0.0306,0.0268965
5426,0.0213,0.0268675
5427,0.0257,0.026943
5428,0.0109,0.0268225
5429,0.0247,0.0268525
5430,0.026,0.026767
5431,0.0292,0.026692
5432,0.0168,0.026617
5433,0.0101,0.026503
5434,0.0563,0.026541
5435,0.0387,0.026663
5436,0.018,0.0265655
5437,0.0241,0.026621
5438,0.0213,0.0265755
5439,0.0235,0.0266185
5440,0.0644,0.0268675
5441,0.0068,0.0267385
5442,0.0095,0.0266625
5443,0.0153,0.026607
5444,0.0446,0.0267555
5445,0.0257,0.026836
5446,0.0356,0.026902
5447,0.0167,0.026877
5448,0.0182,0.02689
5449,0.0178,0.026844
5450,0.0237,0.026888
5451,0.0226,0.0268535
5452,0.0492,0.026996
5453,0.0217,0.027004
5454,0.0167,0.027013
5455,0.0434,0.0271385
5456,0.0249,0.0271535
5457,0.0121,0.027066
5458,0.028,0.0271145
5459,0.0277,0.0271185
5460,0.0342,0.0270795
5461,0.0126,0.026969
5462,0.0066,0.026934
5463,0.0133,0.026843
5464,0.0229,0.0268705
5465,0.0282,0.026902
5466,0.0115,0.026884
5467,0.0082,0.0268235
5468,0.0158,0.026738
5469,0.0582,0.0268625
5470,0.0279,0.0269065
5471,0.0432,0.027083
5472,0.0464,0.027224
5473,0.0063,0.0271425
5474,0.0352,0.0271895
5475,0.0213,0.0271745
5476,0.0303,0.027298
5477,0.0326,0.0273135
5478,0.0226,0.0273395
5479,0.0346,0.0272435
5480,0.0152,0.027211
5481,0.0447,0.027357
5482,0.0414,0.027431
5483,0.0353,0.0274825
5484,0.0217,0.027464
5485,0.0112,0.027435
5486,0.0232,0.0274085
5487,0.0346,0.0274335
5488,0.0136,0.0274175
5489,0.02,0.027291
5490,0.0132,0.0272805
5491,0.02,0.0272975
5492,0.0301,0.027159
5493,0.0157,0.027129
5494,0.0118,0.027082
5495,0.0163,0.026928
5496,0.0235,0.026785
5497,0.0293,0.026871
5498,0.0381,0.026946
5499,0.0486,0.0270535
5500,0.0167,0.027013
5501,0.01,0.027013
5502,0.0202,0.0270525
5503,0.0535,0.027028
5504,0.0151,0.0270215
5505,0.0508,0.0271815
5506,0.0263,0.0272015
5507,0.023,0.0271135
5508,0.0282,0.027032
5509,0.0492,0.027107
5510,0.0173,0.0271355
5511,0.0136,0.027048
5512,0.0411,0.0270595
5513,0.0292,0.027099
5514,0.0109,0.027004
5515,0.0325,0.0270475
5516,0.0276,0.0270605
5517,0.0532,0.027145
5518,0.0394,0.027221
5519,0.0198,0.027277
5520,0.0609,0.0273365
5521,0.0132,0.0273305
5522,0.0084,0.027276
5523,0.0131,0.027127
5524,0.0571,0.02725
5525,0.0141,0.0269945
5526,0.0561,0.0271715
5527,0.0263,0.0271085
5528,0.0308,0.0271175
5529,0.0321,0.027005
5530,0.0319,0.0270525
5531,0.0343,0.027091
5532,0.0126,0.026946
5533,0.0116,0.0268215
5534,0.0149,0.02666
5535,0.0217,0.0265045
5536,0.0214,0.026511
5537,0.0217,0.026538
5538,0.035,0.026557
5539,0.0127,0.026395
5540,0.025,0.026406
5541,0.0198,0.0262715
5542,0.0506,0.0263745
5543,0.0116,0.026288
5544,0.0168,0.026179
5545,0.0249,0.026202
5546,0.0132,0.02609
5547,0.0198,0.0260885
5548,0.0199,0.0261545
5549,0.0096,0.026158
5550,0.0237,0.026113
5551,0.0129,0.026085
5552,0.0294,0.0261545
5553,0.0455,0.026201
5554,0.0213,0.0261605
5555,0.0162,0.0259435
5556,0.0316,0.0260105
5557,0.024,0.025976
5558,0.0218,0.025779
5559,0.022,0.0256755
5560,0.0322,0.025686
5561,0.0308,0.025688
5562,0.0181,0.02571
5563,0.0326,0.0256035
5564,0.0367,0.025715
5565,0.0234,0.0256965
5566,0.0366,0.025718
5567,0.0183,0.025759
5568,0.0149,0.025745
5569,0.0203,0.025613
5570,0.0271,0.025627
5571,0.0183,0.0254805
5572,0.0177,0.025402
5573,0.0263,0.025397
5574,0.04,0.025533
5575,0.0155,0.0254905
5576,0.0076,0.02545
5577,0.0357,0.0254825
5578,0.0259,0.025491
5579,0.0211,0.025544
5580,0.0316,0.0256245
5581,0.0537,0.0257315
5582,0.0209,0.0256265
5583,0.0503,0.0258155
5584,0.03,0.0259005
5585,0.0295,0.0258215
5586,0.0215,0.025761
5587,0.0227,0.025626
5588,0.0289,0.025625
5589,0.0288,0.0257105
5590,0.0704,0.0260125
5591,0.0467,0.0261705
5592,0.0222,0.0261895
5593,0.0187,0.026215
5594,0.0235,0.026207
5595,0.0252,0.026286
5596,0.0184,0.026256
5597,0.03,0.0263265
5598,0.0186,0.0262715
5599,0.0125,0.0262305
5600,0.022,0.0262385
5601,0.0135,0.02615
5602,0.0333,0.0262015
5603,0.0403,0.0262395
5604,0.021,0.026185
5605,0.0542,0.0262965
5606,0.017,0.026124
5607,0.0186,0.0260495
5608,0.0257,0.0261045
5609,0.0351,0.026209
5610,0.0352,0.0262735
5611,0.0135,0.0262195
5612,0.0243,0.026109
5613,0.0712,0.026327
5614,0.0201,0.0263215
5615,0.0122,0.026268
5616,0.0128,0.0262335
5617,0.0145,0.026254
5618,0.0272,0.0263125
5619,0.0342,0.026228
5620,0.0183,0.02621
5621,0.0187,0.0262305
5622,0.0188,0.026182
5623,0.0125,0.0261775
5624,0.0399,0.026228
5625,0.0192,0.026171
5626,0.0194,0.0261615
5627,0.0463,0.0262645
5628,0.0237,0.0263285
5629,0.0218,0.026314
5630,0.0417,0.0263925
5631,0.0362,0.0264275
5632,0.0238,0.0264625
5633,0.0193,0.0265085
5634,0.0144,0.026299
5635,0.023,0.0262205
5636,0.0187,0.026224
5637,0.0304,0.0262555
5638,0.0265,0.0262815
5639,0.0257,0.0262925
5640,0.0241,0.026091
5641,0.0243,0.0261785
5642,0.0247,0.0262545
5643,0.0267,0.0263115
5644,0.0242,0.0262095
5645,0.0293,0.0262275
5646,0.044,0.0262695
5647,0.0244,0.026308
5648,0.0278,0.026356
5649,0.039,0.026462
5650,0.0311,0.026499
5651,0.0255,0.0265135
5652,0.0248,0.0263915
5653,0.0188,0.026377
5654,0.0219,0.026403
5655,0.0204,0.026288
5656,0.0189,0.026258
5657,0.0148,0.0262715
5658,0.0324,0.0262935
5659,0.0359,0.0263345
5660,0.0605,0.026466
5661,0.0248,0.026527
5662,0.008,0.026534
5663,0.0139,0.026537
5664,0.0285,0.026565
5665,0.0059,0.0264535
5666,0.0103,0.0264475
5667,0.0205,0.026509
5668,0.0245,0.0265525
5669,0.0207,0.026365
5670,0.0286,0.0263685
5671,0.0317,0.026311
5672,0.0297,0.0262275
5673,0.0393,0.0263925
5674,0.0334,0.0263835
5675,0.0204,0.026379
5676,0.021,0.0263325
5677,0.0226,0.0262825
5678,0.0392,0.0263655
5679,0.0273,0.026329
5680,0.0678,0.026592
5681,0.0783,0.02676
5682,0.0354,0.02673
5683,0.0231,0.026669
5684,0.0143,0.026632
5685,0.0213,0.0266825
5686,0.0124,0.0266285
5687,0.0146,0.0265285
5688,0.0263,0.026592
5689,0.051,0.026747
5690,0.0145,0.0267535
5691,0.018,0.0267435
5692,0.01,0.026643
5693,0.0176,0.0266525
5694,0.0207,0.026697
5695,0.0145,0.026688
5696,0.086,0.0270005
5697,0.0397,0.0270525
5698,0.0192,0.026958
5699,0.0402,0.026916
5700,0.0198,0.0269315
5701,0.0243,0.027003
5702,0.0381,0.0270925
5703,0.0337,0.0269935
5704,0.0261,0.0270485
5705,0.0108,0.0268485
5706,0.0167,0.0268005
5707,0.0154,0.0267625
5708,0.0804,0.0270235
5709,0.0251,0.026903
5710,0.0076,0.0268545
5711,0.0163,0.026868
5712,0.0052,0.0266885
5713,0.0269,0.026677
5714,0.0196,0.0267205
5715,0.0322,0.026719
5716,0.0182,0.026672
5717,0.0162,0.026487
5718,0.0159,0.0263695
5719,0.0628,0.0265845
5720,0.0081,0.0263205
5721,0.0128,0.0263185
5722,0.026,0.0264065
5723,0.0362,0.026522
5724,0.0904,0.0266885
5725,0.0121,0.0266785
5726,0.0417,0.0266065
5727,0.0599,0.0267745
5728,0.0231,0.026736
5729,0.015,0.0266505
5730,0.0211,0.0265965
5731,0.0192,0.026521
5732,0.0466,0.026691
5733,0.0196,0.026731
5734,0.0156,0.0267345
5735,0.0266,0.026759
5736,0.0253,0.0267785
5737,0.0141,0.0267405
5738,0.048,0.0268055
5739,0.0306,0.026895
5740,0.0132,0.026836
5741,0.0127,0.0268005
5742,0.0196,0.0266455
5743,0.0179,0.026677
5744,0.0329,0.0267575
5745,0.0389,0.0268275
5746,0.0204,0.0268635
5747,0.0501,0.027015
5748,0.0202,0.0270165
5749,0.0248,0.0270925
5750,0.0482,0.027215
5751,0.0904,0.0276025
5752,0.0136,0.0275235
5753,0.0204,0.027398
5754,0.0197,0.02739
5755,0.0207,0.0274125
5756,0.0246,0.0273775
5757,0.0212,0.0273635
5758,0.0249,0.027379
5759,0.02,0.027369
5760,0.0217,0.0273165
5761,0.0483,0.027404
5762,0.0318,0.0274725
5763,0.0316,0.0274675
5764,0.0118,0.027343
5765,0.0189,0.0273205
5766,0.0432,0.0273535
5767,0.0229,0.0273765
5768,0.02,0.027402
5769,0.0217,0.027409
5770,0.0196,0.0273715
5771,0.0178,0.027369
5772,0.0208,0.0273845
5773,0.022,0.027363
5774,0.0219,0.0272725
5775,0.0566,0.027478
5776,0.0181,0.0275305
5777,0.0154,0.027429
5778,0.0236,0.0274175
5779,0.0234,0.027429
5780,0.0344,0.027443
5781,0.0153,0.027251
5782,0.0147,0.02722
5783,0.0491,0.027214
5784,0.018,0.027154
5785,0.0084,0.0270485
5786,0.0249,0.0270655
5787,0.0274,0.027089
5788,0.0171,0.02703
5789,0.0306,0.027039
5790,0.0173,0.0267735
5791,0.0376,0.026728
5792,0.0596,0.026915
5793,0.0429,0.027036
5794,0.0339,0.027088
5795,0.0193,0.0270585
5796,0.0167,0.02705
5797,0.0391,0.0270955
5798,0.0054,0.0270295
5799,0.0235,0.0270845
5800,0.0109,0.027029
5801,0.0235,0.027079
5802,0.0272,0.0270485
5803,0.0242,0.026968
5804,0.0071,0.0268985
5805,0.0053,0.026654
5806,0.013,0.026634
5807,0.0297,0.0266895
5808,0.0104,0.026613
5809,0.0344,0.0266095
5810,0.0214,0.0265405
5811,0.0123,0.0265345
5812,0.0177,0.0265015
5813,0.0377,0.026334
5814,0.031,0.0263885
5815,0.0222,0.0264385
5816,0.0469,0.026609
5817,0.0286,0.0266795
5818,0.0234,0.0266605
5819,0.0312,0.0266455
5820,0.0301,0.0267045
5821,0.0602,0.026912
5822,0.0138,0.026887
5823,0.0176,0.0269125
5824,0.0238,0.026832
5825,0.0342,0.026907
5826,0.0063,0.0268415
5827,0.041,0.026815
5828,0.0201,0.026797
5829,0.0248,0.026812
5830,0.0184,0.0266955
5831,0.0239,0.026634
5832,0.0312,0.026671
5833,0.0513,0.026831
5834,0.0166,0.026842
5835,0.0174,0.026814
5836,0.0128,0.0267845
5837,0.0192,0.0267285
5838,0.0134,0.026663
5839,0.0373,0.026721
5840,0.0171,0.026686
5841,0.0406,0.0267675
5842,0.0054,0.026671
5843,0.0181,0.026628
5844,0.0134,0.026574
5845,0.0261,0.026558
5846,0.0197,0.0264365
5847,0.0193,0.026411
5848,0.0557,0.0265505
5849,0.0356,0.0265335
5850,0.0354,0.026555
5851,0.0469,0.026662
5852,0.029,0.026683
5853,0.0179,0.0266785
5854,0.0183,0.0266605
